Transaction_ID,Order_ID,Order_Date,Customer_ID,Customer_Name,Age,Gender,City,Product,Category,Quantity,Unit_Price,Total_Sales,Order_Month,Order_Year,Order_Month_Name
TXN0582,ORD100583,2025-03-07,CUST1936,Customer_15,59.0,Male,Delhi,Mobile,Electronics,3,43567.37,130702.11,3,2025,March
TXN0583,ORD100584,2025-09-24,CUST8399,Customer_160,40.0,Male,Mumbai,Book,Education,5,19565.23,97826.15,9,2025,September
TXN0584,ORD100585,2025-02-08,CUST8075,Customer_401,62.0,Female,Patna,Shoes,Fashion,5,7642.55,38212.75,2,2025,February
TXN0585,ORD100586,2025-01-13,CUST8826,Customer_206,20.0,Female,Gaya,Mobile,Electronics,7,22060.0,154420.0,1,2025,January
TXN0586,ORD100587,2025-09-04,CUST9700,Customer_441,25.0,Female,Kolkata,Laptop,Electronics,2,20074.3,40148.6,9,2025,September
TXN0587,ORD100588,2025-03-20,CUST8600,Customer_53,42.0,Male,Hyderabad,Book,Education,2,5442.06,10884.12,3,2025,March
TXN0588,ORD100589,2025-12-17,CUST8513,Customer_125,49.0,Female,Pune,Mobile,Electronics,6,38159.29,228955.74,12,2025,December
TXN0589,ORD100590,2025-12-19,CUST8595,Customer_63,44.0,Female,Mumbai,Laptop,Electronics,1,18229.0,18229.0,12,2025,December
TXN0590,ORD100591,2025-06-27,CUST9489,Customer_385,61.0,Male,Delhi,Book,Education,2,14656.73,29313.46,6,2025,June
TXN0591,ORD100592,2025-08-08,CUST7226,Customer_421,51.0,Male,Mumbai,Mobile,Electronics,3,1286.36,3859.08,8,2025,August
TXN0592,ORD100593,2025-01-01,CUST1840,Customer_90,43.0,Female,Kolkata,Laptop,Electronics,2,11893.8,23787.6,1,2025,January
TXN0593,ORD100594,2025-08-06,CUST9449,Customer_178,49.0,Female,Mumbai,Shoes,Fashion,2,11967.47,23934.94,8,2025,August
TXN0594,ORD100595,2025-04-17,CUST3537,Customer_377,24.0,Female,Pune,Chair,Furniture,4,35411.73,141646.92,4,2025,April
TXN0595,ORD100596,2025-10-12,CUST4041,Customer_394,30.0,Female,Delhi,Rice,Grocery,1,15515.24,15515.24,10,2025,October
TXN0596,ORD100597,2025-05-06,CUST4417,Customer_234,52.0,Male,Mumbai,Mobile,Electronics,9,697.87,6280.83,5,2025,May
TXN0597,ORD100598,2025-08-04,CUST4099,Customer_377,55.0,Female,Delhi,Shoes,Fashion,10,20857.23,208572.3,8,2025,August
TXN0598,ORD100599,2025-03-28,CUST3107,Customer_99,21.0,Female,Kolkata,Mobile,Electronics,8,3595.82,28766.56,3,2025,March
TXN0599,ORD100050,2025-02-21,CUST8859,Customer_53,41.0,Male,Unknown,Laptop,Electronics,7,20144.84,141013.88,2,2025,February
TXN0600,ORD100601,2025-04-02,CUST9111,Customer_235,61.0,Female,Kolkata,Shoes,Fashion,5,30620.75,153103.75,4,2025,April
TXN0601,ORD100602,2025-09-05,CUST8813,Customer_83,54.0,Male,Bengaluru,Laptop,Electronics,9,38955.26,350597.34,9,2025,September
TXN0602,ORD100603,2025-08-04,CUST7221,Customer_478,39.0,Male,Gaya,Laptop,Electronics,2,7534.68,15069.36,8,2025,August
TXN0603,ORD100604,2025-07-28,CUST5899,Customer_500,31.0,Female,Gaya,Laptop,Electronics,4,5789.5,23158.0,7,2025,July
TXN0604,ORD100605,2025-07-27,CUST4483,Customer_109,63.0,Female,Patna,Book,Education,8,46278.59,370228.72,7,2025,July
TXN0605,ORD100606,2025-02-20,CUST4438,Customer_133,56.0,Female,Kolkata,Chair,Furniture,2,14770.13,29540.26,2,2025,February
TXN0606,ORD100607,2025-10-21,CUST9123,Customer_395,27.0,Female,Mumbai,Rice,Grocery,6,45095.75,270574.5,10,2025,October
TXN0607,ORD100608,2025-07-22,CUST2364,Customer_290,34.0,Female,Hyderabad,Rice,Grocery,8,10393.69,83149.52,7,2025,July
TXN0608,ORD100609,2025-02-20,CUST6314,Customer_66,19.0,Female,Gaya,Rice,Grocery,4,38952.78,155811.12,2,2025,February
TXN0609,ORD100610,2025-11-23,CUST8128,Customer_101,48.0,Male,Kolkata,Laptop,Electronics,5,3414.17,17070.85,11,2025,November
TXN0610,ORD100611,2025-12-21,CUST8583,Customer_290,37.0,Female,Delhi,Laptop,Electronics,7,5129.02,35903.14,12,2025,December
TXN0611,ORD100612,2025-04-09,CUST4488,Customer_414,39.0,Female,Kolkata,Mobile,Electronics,3,15846.45,47539.35,4,2025,April
TXN0612,ORD100613,2025-06-01,CUST5178,Customer_170,23.0,Male,Mumbai,Book,Education,4,27448.01,109792.04,6,2025,June
TXN0613,ORD100614,2025-05-06,CUST9217,Customer_448,39.0,Female,Delhi,Book,Education,4,5518.35,22073.4,5,2025,May
TXN0614,ORD100615,2025-03-26,CUST4150,Customer_415,31.0,Female,Delhi,Book,Education,9,39988.02,359892.18,3,2025,March
TXN0615,ORD100616,2025-12-10,CUST3751,Customer_270,36.0,Male,Bengaluru,Shoes,Fashion,3,23079.96,69239.88,12,2025,December
TXN0616,ORD100617,2025-06-04,CUST1991,Customer_359,41.0,Female,Kolkata,Book,Education,9,14044.67,126402.03,6,2025,June
TXN0617,ORD100618,2025-07-14,CUST8124,Customer_344,33.0,Female,Pune,Shoes,Fashion,2,43693.36,87386.72,7,2025,July
TXN0618,ORD100619,2025-12-17,CUST6678,Customer_241,41.0,Male,Kolkata,Rice,Grocery,2,14181.47,28362.94,12,2025,December
TXN0619,ORD100620,2025-10-11,CUST8268,Customer_18,47.0,Female,Kolkata,Shoes,Fashion,4,28783.13,115132.52,10,2025,October
TXN0620,ORD100621,2025-12-25,CUST1835,Customer_81,61.0,Female,Gaya,Chair,Furniture,2,32432.65,64865.3,12,2025,December
TXN0621,ORD100622,2025-05-11,CUST3497,Customer_408,57.0,Male,Patna,Laptop,Electronics,4,29976.58,119906.32,5,2025,May
TXN0622,ORD100623,2025-02-13,CUST1452,Customer_68,62.0,Female,Hyderabad,Shoes,Fashion,7,38029.64,266207.48,2,2025,February
TXN0623,ORD100624,2025-06-21,CUST7416,Customer_191,54.0,Female,Hyderabad,Rice,Grocery,10,48255.19,482551.9,6,2025,June
TXN0624,ORD100625,2025-06-19,CUST4137,Customer_51,46.0,Male,Mumbai,Laptop,Electronics,9,27971.17,251740.53,6,2025,June
TXN0625,ORD100626,2025-11-26,CUST8649,Customer_160,30.0,Male,Gaya,Rice,Grocery,9,46756.46,420808.14,11,2025,November
TXN0626,ORD100627,2025-02-02,CUST7361,Customer_159,20.0,Male,Hyderabad,Laptop,Electronics,3,47466.18,142398.54,2,2025,February
TXN0627,ORD100628,2025-06-13,CUST9567,Customer_218,38.0,Male,Delhi,Shoes,Fashion,1,33193.9,33193.9,6,2025,June
TXN0628,ORD100629,2025-05-16,CUST6432,Customer_194,62.0,Male,Mumbai,Book,Education,1,46021.88,46021.88,5,2025,May
TXN0629,ORD100630,2025-03-12,CUST4934,Customer_25,41.0,Male,Bengaluru,Rice,Grocery,7,45512.65,318588.55,3,2025,March
TXN0630,ORD100631,2025-09-04,CUST6845,Customer_337,34.0,Male,Hyderabad,Chair,Furniture,9,46924.58,422321.22,9,2025,September
TXN0631,ORD100632,2025-03-02,CUST1252,Customer_81,24.0,Male,Pune,Shoes,Fashion,3,37343.19,112029.57,3,2025,March
TXN0632,ORD100633,2025-07-20,CUST1994,Customer_408,27.0,Female,Patna,Chair,Furniture,10,14175.96,141759.6,7,2025,July
TXN0633,ORD100634,2025-03-13,CUST9488,Customer_147,37.0,Male,Pune,Shoes,Fashion,8,7259.89,58079.12,3,2025,March
TXN0634,ORD100635,2025-11-20,CUST9421,Customer_213,58.0,Male,Patna,Chair,Furniture,3,257.28,771.84,11,2025,November
TXN0635,ORD100636,2025-05-10,CUST4810,Customer_416,18.0,Male,Kolkata,Shoes,Fashion,4,24291.82,97167.28,5,2025,May
TXN0636,ORD100637,2025-03-10,CUST1106,Customer_135,31.0,Male,Patna,Rice,Grocery,2,25919.18,51838.36,3,2025,March
TXN0637,ORD100638,2025-03-27,CUST9693,Customer_267,19.0,Male,Bengaluru,Rice,Grocery,4,24382.42,97529.68,3,2025,March
TXN0638,ORD100639,2025-05-08,CUST3004,Customer_162,46.0,Female,Pune,Shoes,Fashion,1,3971.35,3971.35,5,2025,May
TXN0639,ORD100640,2025-10-13,CUST6421,Customer_218,22.0,Male,Gaya,Laptop,Electronics,5,7739.33,38696.65,10,2025,October
TXN0640,ORD100641,2025-06-14,CUST6345,Customer_214,32.0,Female,Delhi,Book,Education,1,34302.92,34302.92,6,2025,June
TXN0641,ORD100642,2025-10-19,CUST9384,Customer_230,28.0,Female,Mumbai,Rice,Grocery,1,20626.25,20626.25,10,2025,October
TXN0642,ORD100643,2025-05-12,CUST9081,Customer_244,63.0,Female,Mumbai,Laptop,Electronics,9,39545.61,355910.49,5,2025,May
TXN0643,ORD100644,2025-09-18,CUST6589,Customer_367,30.0,Male,Kolkata,Chair,Furniture,3,23490.33,70470.99,9,2025,September
TXN0644,ORD100645,2025-05-04,CUST7844,Customer_469,53.0,Male,Patna,Chair,Furniture,6,22343.44,134060.64,5,2025,May
TXN0645,ORD100646,2025-08-29,CUST4673,Customer_386,42.0,Female,Delhi,Shoes,Fashion,5,16279.37,81396.85,8,2025,August
TXN0646,ORD100647,2025-12-14,CUST7504,Customer_183,52.0,Male,Pune,Laptop,Electronics,4,26566.32,106265.28,12,2025,December
TXN0647,ORD100648,2025-09-09,CUST6921,Customer_68,62.0,Female,Patna,Mobile,Electronics,6,1867.81,11206.86,9,2025,September
TXN0648,ORD100649,2025-01-06,CUST4109,Customer_31,53.0,Female,Delhi,Rice,Grocery,10,22106.78,221067.8,1,2025,January
TXN0649,ORD100650,2025-09-22,CUST2181,Customer_125,41.0,Female,Bengaluru,Rice,Grocery,3,7467.04,22401.12,9,2025,September
TXN0650,ORD100651,2025-01-31,CUST8708,Customer_293,59.0,Male,Kolkata,Laptop,Electronics,7,27547.81,192834.67,1,2025,January
TXN0651,ORD100652,2025-02-03,CUST7219,Customer_391,30.0,Male,Pune,Book,Education,10,22952.77,229527.7,2,2025,February
TXN0652,ORD100653,2025-04-21,CUST5516,Customer_343,21.0,Male,Kolkata,Rice,Grocery,6,35222.23,211333.38,4,2025,April
TXN0653,ORD100654,2025-02-23,CUST9562,Customer_162,39.0,Male,Mumbai,Chair,Furniture,8,16240.66,129925.28,2,2025,February
TXN0654,ORD100655,2025-08-01,CUST8347,Customer_236,55.0,Male,Hyderabad,Book,Education,1,12255.87,12255.87,8,2025,August
TXN0655,ORD100656,2025-07-09,CUST3567,Customer_407,21.0,Male,Bengaluru,Chair,Furniture,7,42941.88,300593.16,7,2025,July
TXN0656,ORD100657,2025-12-01,CUST8110,Customer_268,54.0,Male,Delhi,Laptop,Electronics,10,10307.48,103074.8,12,2025,December
TXN0657,ORD100658,2025-10-14,CUST4584,Customer_138,18.0,Female,Pune,Shoes,Fashion,10,46270.13,462701.3,10,2025,October
TXN0658,ORD100659,2025-09-02,CUST4537,Customer_9,63.0,Male,Gaya,Book,Education,5,33524.03,167620.15,9,2025,September
TXN0659,ORD100660,2025-01-13,CUST5154,Customer_453,20.0,Male,Mumbai,Book,Education,2,38065.84,76131.68,1,2025,January
TXN0660,ORD100661,2025-09-13,CUST9614,Customer_235,23.0,Male,Bengaluru,Shoes,Fashion,10,8465.62,84656.2,9,2025,September
TXN0661,ORD100662,2025-09-17,CUST8300,Customer_242,44.0,Female,Hyderabad,Rice,Grocery,9,1610.18,14491.62,9,2025,September
TXN0662,ORD100663,2025-07-20,CUST1673,Customer_103,18.0,Male,Gaya,Rice,Grocery,5,35120.83,175604.15,7,2025,July
TXN0663,ORD100664,2025-07-07,CUST7016,Customer_88,33.0,Female,Pune,Chair,Furniture,6,30775.74,184654.44,7,2025,July
TXN0664,ORD100665,2025-07-04,CUST2672,Customer_324,27.0,Female,Pune,Laptop,Electronics,4,47796.53,191186.12,7,2025,July
TXN0665,ORD100666,2025-12-15,CUST3237,Customer_341,48.0,Female,Kolkata,Rice,Grocery,7,38583.88,270087.16,12,2025,December
TXN0666,ORD100667,2025-03-02,CUST2794,Customer_219,39.0,Male,Mumbai,Laptop,Electronics,6,38368.41,230210.46,3,2025,March
TXN0667,ORD100668,2025-03-22,CUST6684,Customer_426,59.0,Male,Bengaluru,Chair,Furniture,4,48299.85,193199.4,3,2025,March
TXN0668,ORD100669,2025-07-12,CUST3321,Customer_151,20.0,Female,Bengaluru,Laptop,Electronics,9,6889.29,62003.61,7,2025,July
TXN0669,ORD100670,2025-08-13,CUST2904,Customer_269,60.0,Female,Bengaluru,Shoes,Fashion,10,41268.06,412680.6,8,2025,August
TXN0670,ORD100671,2025-07-16,CUST1681,Customer_160,60.0,Male,Delhi,Shoes,Fashion,5,28065.77,140328.85,7,2025,July
TXN0671,ORD100672,2025-12-22,CUST7863,Customer_316,37.0,Female,Gaya,Chair,Furniture,8,25269.25,202154.0,12,2025,December
TXN0672,ORD100673,2025-05-26,CUST2218,Customer_392,57.0,Male,Delhi,Chair,Furniture,2,31615.64,63231.28,5,2025,May
TXN0673,ORD100674,2025-01-16,CUST6288,Customer_407,55.0,Male,Kolkata,Mobile,Electronics,1,17212.99,17212.99,1,2025,January
TXN0674,ORD100675,2025-11-20,CUST8502,Customer_220,47.0,Male,Unknown,Laptop,Electronics,1,14756.18,14756.18,11,2025,November
TXN0675,ORD100676,2025-12-04,CUST1433,Customer_391,47.0,Female,Mumbai,Shoes,Fashion,5,21694.12,108470.6,12,2025,December
TXN0676,ORD100677,2025-07-21,CUST4997,Customer_371,31.0,Male,Hyderabad,Book,Education,8,5632.88,45063.04,7,2025,July
TXN0677,ORD100678,2025-08-01,CUST2827,Customer_287,35.0,Male,Hyderabad,Book,Education,5,16961.15,84805.75,8,2025,August
TXN0678,ORD100679,2025-05-30,CUST4559,Customer_466,57.0,Female,Bengaluru,Mobile,Electronics,3,17500.41,52501.23,5,2025,May
TXN0679,ORD100680,2025-07-04,CUST7093,Customer_174,23.0,Male,Mumbai,Chair,Furniture,5,47401.02,237005.1,7,2025,July
TXN0680,ORD100681,2025-07-07,CUST8364,Customer_325,21.0,Male,Hyderabad,Mobile,Electronics,7,12194.92,85364.44,7,2025,July
TXN0681,ORD100682,2025-06-03,CUST3285,Customer_232,30.0,Female,Mumbai,Mobile,Electronics,8,49052.97,392423.76,6,2025,June
TXN0682,ORD100683,2025-04-02,CUST1104,Customer_328,64.0,Female,Hyderabad,Book,Education,4,22686.59,90746.36,4,2025,April
TXN0683,ORD100684,2025-02-08,CUST5155,Customer_165,57.0,Male,Bengaluru,Laptop,Electronics,5,34508.6,172543.0,2,2025,February
TXN0684,ORD100685,2025-10-24,CUST6082,Customer_105,53.0,Female,Mumbai,Laptop,Electronics,7,21599.35,151195.45,10,2025,October
TXN0685,ORD100686,2025-12-06,CUST3966,Customer_338,47.0,Female,Hyderabad,Chair,Furniture,4,30019.56,120078.24,12,2025,December
TXN0686,ORD100687,2025-04-29,CUST2093,Customer_428,38.0,Female,Mumbai,Laptop,Electronics,5,24358.21,121791.05,4,2025,April
TXN0687,ORD100688,2025-12-31,CUST9957,Customer_116,29.0,Female,Pune,Chair,Furniture,6,16639.76,99838.56,12,2025,December
TXN0688,ORD100689,2025-11-13,CUST3682,Customer_132,56.0,Female,Kolkata,Book,Education,3,48276.39,144829.17,11,2025,November
TXN0689,ORD100690,2025-02-07,CUST4110,Customer_73,59.0,Female,Kolkata,Rice,Grocery,9,40069.01,360621.09,2,2025,February
TXN0690,ORD100691,2025-08-03,CUST2597,Customer_354,22.0,Male,Kolkata,Mobile,Electronics,9,31937.15,287434.35,8,2025,August
TXN0691,ORD100692,2025-02-22,CUST8390,Customer_297,47.0,Female,Mumbai,Laptop,Electronics,7,40754.69,285282.83,2,2025,February
TXN0692,ORD100693,2025-12-09,CUST4270,Customer_266,30.0,Male,Kolkata,Book,Education,10,45877.49,458774.9,12,2025,December
TXN0693,ORD100694,2025-06-22,CUST3138,Customer_440,30.0,Female,Mumbai,Rice,Grocery,5,20994.21,104971.05,6,2025,June
TXN0694,ORD100695,2025-11-30,CUST4602,Customer_150,26.0,Female,Pune,Chair,Furniture,2,3215.11,6430.22,11,2025,November
TXN0695,ORD100696,2025-11-11,CUST7631,Customer_115,62.0,Female,Gaya,Shoes,Fashion,4,26936.34,107745.36,11,2025,November
TXN0696,ORD100697,2025-04-18,CUST8708,Customer_462,51.0,Female,Pune,Laptop,Electronics,9,29470.1,265230.9,4,2025,April
TXN0697,ORD100698,2025-03-04,CUST7317,Customer_70,54.0,Female,Delhi,Book,Education,4,31076.31,124305.24,3,2025,March
TXN0698,ORD100699,2025-07-06,CUST2644,Customer_222,24.0,Male,Pune,Chair,Furniture,4,43864.35,175457.4,7,2025,July
TXN0699,ORD100700,2025-05-20,CUST9674,Customer_232,41.0,Female,Mumbai,Mobile,Electronics,9,11808.33,106274.97,5,2025,May
TXN0700,ORD100701,2025-09-01,CUST3078,Customer_230,22.0,Male,Gaya,Rice,Grocery,2,38128.32,76256.64,9,2025,September
TXN0701,ORD100702,2025-07-31,CUST8962,Customer_440,30.0,Female,Kolkata,Book,Education,9,28222.97,254006.73,7,2025,July
TXN0702,ORD100703,2025-01-18,CUST7236,Customer_366,38.0,Male,Gaya,Book,Education,6,21720.56,130323.36,1,2025,January
TXN0703,ORD100704,2025-08-18,CUST4420,Customer_268,38.0,Male,Gaya,Chair,Furniture,3,4568.61,13705.83,8,2025,August
TXN0704,ORD100705,2025-05-14,CUST6621,Customer_104,19.0,Female,Mumbai,Book,Education,3,11492.49,34477.47,5,2025,May
TXN0705,ORD100706,2025-05-05,CUST8532,Customer_323,43.0,Female,Delhi,Chair,Furniture,3,23252.08,69756.24,5,2025,May
TXN0706,ORD100707,2025-11-19,CUST6658,Customer_274,60.0,Male,Patna,Book,Education,9,31686.77,285180.93,11,2025,November
TXN0707,ORD100708,2025-10-06,CUST4742,Customer_177,21.0,Male,Kolkata,Laptop,Electronics,2,37278.21,74556.42,10,2025,October
TXN0708,ORD100709,2025-04-23,CUST2744,Customer_300,28.0,Male,Bengaluru,Laptop,Electronics,6,12680.8,76084.8,4,2025,April
TXN0709,ORD100710,2025-05-24,CUST6870,Customer_53,51.0,Female,Hyderabad,Rice,Grocery,4,17704.67,70818.68,5,2025,May
TXN0710,ORD100711,2025-01-07,CUST1175,Customer_472,20.0,Female,Gaya,Shoes,Fashion,5,22734.66,113673.3,1,2025,January
TXN0711,ORD100712,2025-09-04,CUST3745,Customer_138,55.0,Female,Hyderabad,Laptop,Electronics,6,36277.76,217666.56,9,2025,September
TXN0712,ORD100713,2025-12-14,CUST6638,Customer_350,45.0,Male,Bengaluru,Shoes,Fashion,6,27885.58,167313.48,12,2025,December
TXN0713,ORD100714,2025-05-05,CUST4037,Customer_205,30.0,Male,Kolkata,Mobile,Electronics,10,47079.86,470798.6,5,2025,May
TXN0714,ORD100715,2025-01-06,CUST8877,Customer_105,23.0,Female,Kolkata,Book,Education,2,30201.81,60403.62,1,2025,January
TXN0715,ORD100716,2025-02-08,CUST6096,Customer_53,51.0,Female,Patna,Shoes,Fashion,6,32890.28,197341.68,2,2025,February
TXN0716,ORD100717,2025-02-24,CUST7371,Customer_463,38.0,Female,Bengaluru,Mobile,Electronics,1,39342.98,39342.98,2,2025,February
TXN0717,ORD100718,2025-02-27,CUST4532,Customer_68,52.0,Male,Pune,Shoes,Fashion,5,42114.22,210571.1,2,2025,February
TXN0718,ORD100719,2025-09-13,CUST6697,Customer_137,26.0,Male,Pune,Chair,Furniture,5,15011.99,75059.95,9,2025,September
TXN0719,ORD100050,2025-11-06,CUST7824,Customer_190,31.0,Female,Mumbai,Rice,Grocery,4,42642.59,170570.36,11,2025,November
TXN0720,ORD100721,2025-09-14,CUST7615,Customer_277,37.0,Male,Patna,Rice,Grocery,6,27168.79,163012.74,9,2025,September
TXN0721,ORD100722,2025-08-13,CUST8431,Customer_90,28.0,Male,Delhi,Rice,Grocery,7,31567.62,220973.34,8,2025,August
TXN0722,ORD100723,2025-11-28,CUST8657,Customer_495,58.0,Female,Delhi,Laptop,Electronics,10,44401.64,444016.4,11,2025,November
TXN0723,ORD100724,2025-01-28,CUST6762,Customer_235,47.0,Male,Delhi,Rice,Grocery,2,5467.01,10934.02,1,2025,January
TXN0724,ORD100725,2025-10-10,CUST5477,Customer_249,37.0,Female,Kolkata,Laptop,Electronics,7,40635.52,284448.64,10,2025,October
TXN0725,ORD100726,2025-07-06,CUST8338,Customer_90,38.0,Male,Pune,Shoes,Fashion,7,26916.23,188413.61,7,2025,July
TXN0726,ORD100727,2025-09-29,CUST3850,Customer_163,27.0,Female,Kolkata,Chair,Furniture,5,24409.5,122047.5,9,2025,September
TXN0727,ORD100728,2025-10-11,CUST8017,Customer_371,37.0,Male,Patna,Chair,Furniture,10,19600.31,196003.1,10,2025,October
TXN0728,ORD100729,2025-07-30,CUST5295,Customer_223,58.0,Female,Kolkata,Book,Education,3,40119.65,120358.95,7,2025,July
TXN0729,ORD100730,2025-01-05,CUST4553,Customer_489,44.0,Female,Kolkata,Chair,Furniture,5,33187.56,165937.8,1,2025,January
TXN0730,ORD100731,2025-06-30,CUST1269,Customer_423,22.0,Female,Gaya,Book,Education,3,26807.04,80421.12,6,2025,June
TXN0731,ORD100732,2025-01-09,CUST6578,Customer_194,64.0,Female,Hyderabad,Shoes,Fashion,1,19202.88,19202.88,1,2025,January
TXN0732,ORD100733,2025-02-13,CUST2832,Customer_204,22.0,Male,Pune,Chair,Furniture,6,27085.46,162512.76,2,2025,February
TXN0733,ORD100734,2025-03-07,CUST8314,Customer_440,28.0,Female,Gaya,Chair,Furniture,3,24462.54,73387.62,3,2025,March
TXN0734,ORD100735,2025-01-27,CUST7026,Customer_317,28.0,Male,Bengaluru,Rice,Grocery,6,25359.39,152156.34,1,2025,January
TXN0735,ORD100736,2025-09-23,CUST2793,Customer_462,32.0,Female,Gaya,Mobile,Electronics,6,19210.66,115263.96,9,2025,September
TXN0736,ORD100737,2025-02-27,CUST7522,Customer_322,53.0,Female,Kolkata,Rice,Grocery,5,414.13,2070.65,2,2025,February
TXN0737,ORD100738,2025-12-29,CUST1987,Customer_35,24.0,Male,Kolkata,Laptop,Electronics,6,9761.46,58568.76,12,2025,December
TXN0738,ORD100739,2025-12-17,CUST9414,Customer_359,61.0,Female,Hyderabad,Rice,Grocery,4,19284.6,77138.4,12,2025,December
TXN0739,ORD100740,2025-07-13,CUST2589,Customer_426,49.0,Male,Delhi,Laptop,Electronics,4,21098.23,84392.92,7,2025,July
TXN0740,ORD100741,2025-09-30,CUST8851,Customer_118,64.0,Male,Kolkata,Chair,Furniture,2,1876.89,3753.78,9,2025,September
TXN0741,ORD100742,2025-10-31,CUST4103,Customer_454,33.0,Male,Pune,Rice,Grocery,7,9084.03,63588.21,10,2025,October
TXN0742,ORD100743,2025-03-09,CUST2138,Customer_303,42.0,Female,Gaya,Rice,Grocery,3,45959.58,137878.74,3,2025,March
TXN0743,ORD100744,2025-09-11,CUST9645,Customer_238,29.0,Male,Pune,Chair,Furniture,8,8692.39,69539.12,9,2025,September
TXN0744,ORD100745,2025-11-27,CUST5624,Customer_25,22.0,Male,Patna,Laptop,Electronics,7,45703.28,319922.96,11,2025,November
TXN0745,ORD100746,2025-11-13,CUST9518,Customer_192,22.0,Male,Pune,Mobile,Electronics,4,30973.53,123894.12,11,2025,November
TXN0746,ORD100747,2025-01-04,CUST9339,Customer_127,55.0,Male,Patna,Chair,Furniture,5,49147.41,245737.05,1,2025,January
TXN0747,ORD100748,2025-04-22,CUST9465,Customer_274,57.0,Male,Gaya,Laptop,Electronics,10,17533.55,175335.5,4,2025,April
TXN0748,ORD100749,2025-04-23,CUST6348,Customer_412,22.0,Female,Kolkata,Laptop,Electronics,5,18457.22,92286.1,4,2025,April
TXN0749,ORD100750,2025-07-18,CUST3730,Customer_273,41.0,Female,Unknown,Chair,Furniture,10,43808.06,438080.6,7,2025,July
TXN0750,ORD100751,2025-01-11,CUST8058,Customer_273,60.0,Female,Pune,Book,Education,6,24375.93,146255.58,1,2025,January
TXN0751,ORD100752,2025-03-12,CUST2921,Customer_420,27.0,Male,Patna,Shoes,Fashion,4,34969.02,139876.08,3,2025,March
TXN0752,ORD100753,2025-09-19,CUST9650,Customer_361,33.0,Female,Hyderabad,Book,Education,1,17299.04,17299.04,9,2025,September
TXN0753,ORD100754,2025-01-24,CUST2604,Customer_356,40.0,Male,Kolkata,Mobile,Electronics,5,10274.45,51372.25,1,2025,January
TXN0754,ORD100755,2025-11-19,CUST9651,Customer_461,60.0,Female,Delhi,Book,Education,10,24270.17,242701.7,11,2025,November
TXN0755,ORD100756,2025-12-20,CUST1637,Customer_70,59.0,Male,Patna,Rice,Grocery,10,2066.93,20669.3,12,2025,December
TXN0756,ORD100757,2025-05-08,CUST9515,Customer_52,29.0,Female,Kolkata,Chair,Furniture,10,13304.47,133044.7,5,2025,May
TXN0757,ORD100758,2025-11-02,CUST7173,Customer_44,21.0,Male,Hyderabad,Mobile,Electronics,5,9442.5,47212.5,11,2025,November
TXN0758,ORD100759,2025-06-04,CUST6279,Customer_97,21.0,Female,Kolkata,Mobile,Electronics,10,25698.62,256986.2,6,2025,June
TXN0759,ORD100760,2025-12-27,CUST2867,Customer_221,61.0,Male,Hyderabad,Shoes,Fashion,8,32219.95,257759.6,12,2025,December
TXN0760,ORD100761,2025-10-02,CUST3851,Customer_487,59.0,Male,Delhi,Laptop,Electronics,2,14931.2,29862.4,10,2025,October
TXN0761,ORD100762,2025-12-07,CUST8729,Customer_72,48.0,Male,Kolkata,Chair,Furniture,4,40783.14,163132.56,12,2025,December
TXN0762,ORD100763,2025-05-01,CUST3580,Customer_60,56.0,Female,Gaya,Laptop,Electronics,5,17824.96,89124.8,5,2025,May
TXN0763,ORD100764,2025-10-13,CUST4706,Customer_200,32.0,Male,Bengaluru,Laptop,Electronics,10,49217.41,492174.1,10,2025,October
TXN0764,ORD100765,2025-07-05,CUST8834,Customer_413,61.0,Female,Mumbai,Rice,Grocery,2,36631.23,73262.46,7,2025,July
TXN0765,ORD100766,2025-06-24,CUST6815,Customer_295,43.0,Female,Patna,Chair,Furniture,3,5550.25,16650.75,6,2025,June
TXN0766,ORD100767,2025-03-31,CUST1790,Customer_12,43.0,Male,Hyderabad,Mobile,Electronics,1,12225.22,12225.22,3,2025,March
TXN0767,ORD100768,2025-05-09,CUST9952,Customer_453,30.0,Female,Bengaluru,Mobile,Electronics,10,19819.95,198199.5,5,2025,May
TXN0768,ORD100769,2025-10-10,CUST7600,Customer_208,23.0,Male,Pune,Laptop,Electronics,1,42736.43,42736.43,10,2025,October
TXN0769,ORD100770,2025-01-08,CUST9628,Customer_422,27.0,Male,Bengaluru,Chair,Furniture,2,36426.05,72852.1,1,2025,January
TXN0770,ORD100771,2025-10-31,CUST5415,Customer_460,29.0,Female,Delhi,Shoes,Fashion,1,12121.61,12121.61,10,2025,October
TXN0771,ORD100772,2025-10-16,CUST6752,Customer_52,65.0,Male,Kolkata,Rice,Grocery,5,11824.36,59121.8,10,2025,October
TXN0772,ORD100773,2025-04-24,CUST7110,Customer_176,60.0,Male,Hyderabad,Mobile,Electronics,4,988.45,3953.8,4,2025,April
TXN0773,ORD100774,2025-10-06,CUST5240,Customer_379,43.0,Male,Patna,Mobile,Electronics,7,13263.83,92846.81,10,2025,October
TXN0774,ORD100775,2025-01-10,CUST5505,Customer_189,38.0,Female,Bengaluru,Book,Education,6,35023.55,210141.3,1,2025,January
TXN0775,ORD100776,2025-07-09,CUST6116,Customer_343,32.0,Female,Gaya,Chair,Furniture,10,8630.9,86309.0,7,2025,July
